## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_NODE_1206_length_17508_cov_3_46165_ID_2411,20,VIRSorter_NODE_1206_length_17508_cov_3_46165_ID_2411,20,1,2,5.19204533421645,,10.01986368058218,,,
VIRSorter_NODE_12080_length_3623_cov_1_49285_ID_24159,4,VIRSorter_NODE_12080_length_3623_cov_1_49285_ID_24159,4,1,1,2.37333664615169,4.85468230304970,2.36788152322481,,,
VIRSorter_NODE_12088_length_3622_cov_1_90501_ID_24175,8,VIRSorter_NODE_12088_length_3622_cov_1_90501_ID_24175,8,1,1,7.83965870538224,,4.73576304644962,,,
VIRSorter_NODE_12091_length_3622_cov_8_55651_ID_24181,4,VIRSorter_NODE_12091_length_3622_cov_8_55651_ID_24181,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12094_length_3621_cov_2_45192_ID_24187,7,VIRSorter_NODE_12094_length_3621_cov_2_45192_ID_24187,7,1,1,2.48930326819235,,4.14379266564342,,,
VIRSorter_NODE_12098_length_3621_cov_535_587_ID_24195,5,VIRSorter_NODE_12098_length_3621_cov_535_587_ID_24195,5,1,2,2.01071095767098,4.63327596782843,2.95985190403101,,,
VIRSorter_NODE_12107_length_3619_cov_2_59164_ID_24213,7,VIRSorter_NODE_12107_length_3619_cov_2_59164_ID_24213,7,1,1,2.48930326819235,,4.14379266564342,,,
VIRSorter_NODE_1210_length_17436_cov_3_49575_ID_2419,23,VIRSorter_NODE_1210_length_17436_cov_3_49575_ID_2419,23,1,5,8.58375060356427,,11.59412945947272,,,
VIRSorter_NODE_12114_length_3617_cov_2_96361_ID_24227,5,VIRSorter_NODE_12114_length_3617_cov_2_96361_ID_24227,5,1,2,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_1212_length_17408_cov_7_64412_ID_2423,20,VIRSorter_NODE_1212_length_17408_cov_7_64412_ID_2423,20,1,5,15.54412549980253,,10.01986368058218,,,
VIRSorter_NODE_12160_length_3609_cov_1_61057_ID_24319,5,VIRSorter_NODE_12160_length_3609_cov_1_61057_ID_24319,5,1,2,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_12162_length_3609_cov_2_65939_ID_24323,4,VIRSorter_NODE_12162_length_3609_cov_2_65939_ID_24323,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12167_length_3608_cov_1_77363_ID_24333,8,VIRSorter_NODE_12167_length_3608_cov_1_77363_ID_24333,8,1,1,4.51418875484781,,4.73576304644962,,,
VIRSorter_NODE_12170_length_3608_cov_3_77277_ID_24339,6,VIRSorter_NODE_12170_length_3608_cov_3_77277_ID_24339,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_12175_length_3606_cov_1_58523_ID_24349,5,VIRSorter_NODE_12175_length_3606_cov_1_58523_ID_24349,5,1,1,3.25885887592900,,,,,
VIRSorter_NODE_12187_length_3603_cov_2_29258_ID_24373,9,VIRSorter_NODE_12187_length_3603_cov_2_29258_ID_24373,9,1,1,5.38680578604491,,5.32773342725582,,,
VIRSorter_NODE_12218_length_3596_cov_2_66417_ID_24435,5,VIRSorter_NODE_12218_length_3596_cov_2_66417_ID_24435,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_12234_length_3593_cov_1_76197_ID_24467,6,VIRSorter_NODE_12234_length_3593_cov_1_76197_ID_24467,6,1,1,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_12237_length_3593_cov_3_64195_ID_24473,5,VIRSorter_NODE_12237_length_3593_cov_3_64195_ID_24473,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_12253_length_3590_cov_3_81692_ID_24505,6,VIRSorter_NODE_12253_length_3590_cov_3_81692_ID_24505,6,1,1,,2.03948144718238,3.55182228483721,,,
VIRSorter_NODE_12302_length_3582_cov_2_24284_ID_24603,4,VIRSorter_NODE_12302_length_3582_cov_2_24284_ID_24603,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_12306_length_3582_cov_6_84428_ID_24611,4,VIRSorter_NODE_12306_length_3582_cov_6_84428_ID_24611,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_12347_length_3575_cov_3_32657_ID_24693,5,VIRSorter_NODE_12347_length_3575_cov_3_32657_ID_24693,5,1,2,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_12360_length_3573_cov_7_55223_ID_24719,7,VIRSorter_NODE_12360_length_3573_cov_7_55223_ID_24719,7,1,1,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_1236_length_17189_cov_37_2069_ID_2471,21,VIRSorter_NODE_1236_length_17189_cov_37_2069_ID_2471,21,1,2,5.89349886524245,,10.53928339423977,,,
VIRSorter_NODE_12371_length_3571_cov_18_5624_ID_24741,5,VIRSorter_NODE_12371_length_3571_cov_18_5624_ID_24741,5,1,1,2.01071095767098,4.63327596782843,2.95985190403101,,,
VIRSorter_NODE_12373_length_3570_cov_1_92332_ID_24745,6,VIRSorter_NODE_12373_length_3570_cov_1_92332_ID_24745,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_12384_length_3568_cov_1_58065_ID_24767,6,VIRSorter_NODE_12384_length_3568_cov_1_58065_ID_24767,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_12387_length_3567_cov_1_82326_ID_24773,6,VIRSorter_NODE_12387_length_3567_cov_1_82326_ID_24773,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_12406_length_3564_cov_5_45243_ID_24811,4,VIRSorter_NODE_12406_length_3564_cov_5_45243_ID_24811,4,1,3,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12409_length_3564_cov_1_5304_ID_24817,5,VIRSorter_NODE_12409_length_3564_cov_1_5304_ID_24817,5,1,2,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_1240_length_17174_cov_5_84378_ID_2479,21,VIRSorter_NODE_1240_length_17174_cov_5_84378_ID_2479,21,1,3,14.49588225443924,,10.53928339423977,,,
VIRSorter_NODE_12433_length_3559_cov_1_74359_ID_24865,5,VIRSorter_NODE_12433_length_3559_cov_1_74359_ID_24865,5,1,3,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_12442_length_3558_cov_49_5893_ID_24883,4,VIRSorter_NODE_12442_length_3558_cov_49_5893_ID_24883,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12448_length_3556_cov_5_92301_ID_24895,5,VIRSorter_NODE_12448_length_3556_cov_5_92301_ID_24895,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_12490_length_3548_cov_1_25607_ID_24979,5,VIRSorter_NODE_12490_length_3548_cov_1_25607_ID_24979,5,1,1,,2.11833117843164,,,,
VIRSorter_NODE_12508_length_3543_cov_4_28718_ID_25015,4,VIRSorter_NODE_12508_length_3543_cov_4_28718_ID_25015,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12514_length_3542_cov_2_19707_ID_25027,4,VIRSorter_NODE_12514_length_3542_cov_2_19707_ID_25027,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12527_length_3540_cov_3_80281_ID_25053,5,VIRSorter_NODE_12527_length_3540_cov_3_80281_ID_25053,5,1,2,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_12528_length_3540_cov_14_7225_ID_25055,6,VIRSorter_NODE_12528_length_3540_cov_14_7225_ID_25055,6,1,2,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_12578_length_3529_cov_7_80453_ID_25155,4,VIRSorter_NODE_12578_length_3529_cov_7_80453_ID_25155,4,1,3,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_1257_length_17080_cov_4_6357_ID_2513,22,VIRSorter_NODE_1257_length_17080_cov_4_6357_ID_2513,22,1,3,13.60911734951608,,11.06430698541536,,,
VIRSorter_NODE_12592_length_3527_cov_1_41941_ID_25183,5,VIRSorter_NODE_12592_length_3527_cov_1_41941_ID_25183,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_12657_length_3513_cov_1_89959_ID_25313,5,VIRSorter_NODE_12657_length_3513_cov_1_89959_ID_25313,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_12676_length_3509_cov_3_14281_ID_25351,4,VIRSorter_NODE_12676_length_3509_cov_3_14281_ID_25351,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_1269_length_17009_cov_3_8563_ID_2537,20,VIRSorter_NODE_1269_length_17009_cov_3_8563_ID_2537,20,1,3,10.35462915288436,,8.24781460697264,,,
VIRSorter_NODE_126_length_48477_cov_53_7335_ID_251-circular,80,VIRSorter_NODE_126_length_48477_cov_53_7335_ID_251-circular,80,1,3,23.91150705775971,,41.58150124069607,,gene_1-gene_56:4.23688696532595,
VIRSorter_NODE_12715_length_3503_cov_12_7684_ID_25429,8,VIRSorter_NODE_12715_length_3503_cov_12_7684_ID_25429,8,1,1,3.27022832213243,,4.73576304644962,,,
VIRSorter_NODE_12727_length_3501_cov_4_3032_ID_25453,4,VIRSorter_NODE_12727_length_3501_cov_4_3032_ID_25453,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_1275_length_16968_cov_9_19743_ID_2549,18,VIRSorter_NODE_1275_length_16968_cov_9_19743_ID_2549,18,1,2,11.93152463686917,,9.00225434073630,,,
VIRSorter_NODE_12762_length_3495_cov_38_8023_ID_25523,5,VIRSorter_NODE_12762_length_3495_cov_38_8023_ID_25523,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_12787_length_3490_cov_1_39726_ID_25573,7,VIRSorter_NODE_12787_length_3490_cov_1_39726_ID_25573,7,1,2,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_12792_length_3489_cov_1_32213_ID_25583,6,VIRSorter_NODE_12792_length_3489_cov_1_32213_ID_25583,6,1,1,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_12794_length_3489_cov_3_75372_ID_25587,5,VIRSorter_NODE_12794_length_3489_cov_3_75372_ID_25587,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_12798_length_3488_cov_3_93425_ID_25595,3,VIRSorter_NODE_12798_length_3488_cov_3_93425_ID_25595,3,1,1,2.93987201451834,,,,,
VIRSorter_NODE_12806_length_3487_cov_3_90952_ID_25611,4,VIRSorter_NODE_12806_length_3487_cov_3_90952_ID_25611,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12834_length_3481_cov_4_38402_ID_25667,7,VIRSorter_NODE_12834_length_3481_cov_4_38402_ID_25667,7,1,1,2.48930326819235,,4.14379266564342,,,
VIRSorter_NODE_12849_length_3478_cov_2_26201_ID_25697,6,VIRSorter_NODE_12849_length_3478_cov_2_26201_ID_25697,6,1,2,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_12859_length_3477_cov_1_89045_ID_25717,6,VIRSorter_NODE_12859_length_3477_cov_1_89045_ID_25717,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_12870_length_3474_cov_9_81984_ID_25739,4,VIRSorter_NODE_12870_length_3474_cov_9_81984_ID_25739,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_12889_length_3471_cov_1_55861_ID_25777,3,VIRSorter_NODE_12889_length_3471_cov_1_55861_ID_25777,3,1,2,2.93987201451834,,,,,
VIRSorter_NODE_12976_length_3455_cov_1_90625_ID_25951,4,VIRSorter_NODE_12976_length_3455_cov_1_90625_ID_25951,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_13016_length_3448_cov_14_8163_ID_26031,7,VIRSorter_NODE_13016_length_3448_cov_14_8163_ID_26031,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_NODE_1301_length_16795_cov_4_18497_ID_2601,20,VIRSorter_NODE_1301_length_16795_cov_4_18497_ID_2601,20,1,1,8.91356400398443,,10.01986368058218,,,
VIRSorter_NODE_13023_length_3447_cov_30_3645_ID_26045,6,VIRSorter_NODE_13023_length_3447_cov_30_3645_ID_26045,6,1,2,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_13035_length_3444_cov_9_90503_ID_26069,4,VIRSorter_NODE_13035_length_3444_cov_9_90503_ID_26069,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_13044_length_3443_cov_6_20718_ID_26087,6,VIRSorter_NODE_13044_length_3443_cov_6_20718_ID_26087,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_13045_length_3442_cov_5_80543_ID_26089,6,VIRSorter_NODE_13045_length_3442_cov_5_80543_ID_26089,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_13053_length_3441_cov_5_46047_ID_26105,4,VIRSorter_NODE_13053_length_3441_cov_5_46047_ID_26105,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_13057_length_3440_cov_3_20676_ID_26113,7,VIRSorter_NODE_13057_length_3440_cov_3_20676_ID_26113,7,1,1,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_13059_length_3439_cov_1_53533_ID_26117,5,VIRSorter_NODE_13059_length_3439_cov_1_53533_ID_26117,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_13065_length_3438_cov_3_48294_ID_26129,4,VIRSorter_NODE_13065_length_3438_cov_3_48294_ID_26129,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_13072_length_3437_cov_1_62417_ID_26143,4,VIRSorter_NODE_13072_length_3437_cov_1_62417_ID_26143,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_13092_length_3433_cov_4_86661_ID_26183,3,VIRSorter_NODE_13092_length_3433_cov_4_86661_ID_26183,3,1,1,2.93987201451834,,,,,
VIRSorter_NODE_130_length_48252_cov_33_5269_ID_259,74,VIRSorter_NODE_130_length_48252_cov_33_5269_ID_259,74,1,8,30.09961150102469,,40.47438088313823,gene_26-gene_49:2.91647490507096,,
VIRSorter_NODE_13115_length_3431_cov_9_42948_ID_26229,4,VIRSorter_NODE_13115_length_3431_cov_9_42948_ID_26229,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_13142_length_3426_cov_2_01849_ID_26283,7,VIRSorter_NODE_13142_length_3426_cov_2_01849_ID_26283,7,1,1,2.48930326819235,,4.14379266564342,,,
VIRSorter_NODE_13169_length_3422_cov_3_91108_ID_26337,7,VIRSorter_NODE_13169_length_3422_cov_3_91108_ID_26337,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_NODE_13199_length_3418_cov_2_56487_ID_26397,7,VIRSorter_NODE_13199_length_3418_cov_2_56487_ID_26397,7,1,1,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_13214_length_3415_cov_1_91636_ID_26427,4,VIRSorter_NODE_13214_length_3415_cov_1_91636_ID_26427,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_13226_length_3413_cov_23_3457_ID_26451,3,VIRSorter_NODE_13226_length_3413_cov_23_3457_ID_26451,3,1,2,2.93987201451834,,,,,
VIRSorter_NODE_13232_length_3412_cov_17_1224_ID_26463,5,VIRSorter_NODE_13232_length_3412_cov_17_1224_ID_26463,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_13241_length_3410_cov_3_75084_ID_26481,5,VIRSorter_NODE_13241_length_3410_cov_3_75084_ID_26481,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_13245_length_3410_cov_3_4106_ID_26489,8,VIRSorter_NODE_13245_length_3410_cov_3_4106_ID_26489,8,1,1,5.99834991174870,,4.73576304644962,,,
VIRSorter_NODE_13267_length_3406_cov_2_56694_ID_26533,8,VIRSorter_NODE_13267_length_3406_cov_2_56694_ID_26533,8,1,2,7.83965870538224,,4.73576304644962,,,
VIRSorter_NODE_13271_length_3405_cov_2_52837_ID_26541,5,VIRSorter_NODE_13271_length_3405_cov_2_52837_ID_26541,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_13277_length_3403_cov_4_48107_ID_26553,4,VIRSorter_NODE_13277_length_3403_cov_4_48107_ID_26553,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_1327_length_16582_cov_13_2131_ID_2653,19,VIRSorter_NODE_1327_length_16582_cov_13_2131_ID_2653,19,1,3,14.66549291403018,,9.50707454582360,,,
VIRSorter_NODE_13292_length_3401_cov_2_9661_ID_26583,7,VIRSorter_NODE_13292_length_3401_cov_2_9661_ID_26583,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_NODE_13317_length_3397_cov_5_93028_ID_26633,6,VIRSorter_NODE_13317_length_3397_cov_5_93028_ID_26633,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_13327_length_3395_cov_3_49908_ID_26653,5,VIRSorter_NODE_13327_length_3395_cov_3_49908_ID_26653,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_1335_length_16548_cov_20_9572_ID_2669,19,VIRSorter_NODE_1335_length_16548_cov_20_9572_ID_2669,19,1,2,12.77635877331776,,9.50707454582360,,,
VIRSorter_NODE_13367_length_3387_cov_2_79632_ID_26733,6,VIRSorter_NODE_13367_length_3387_cov_2_79632_ID_26733,6,1,2,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_13461_length_3372_cov_5_2265_ID_26921,5,VIRSorter_NODE_13461_length_3372_cov_5_2265_ID_26921,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_13512_length_3362_cov_1_55889_ID_27023,5,VIRSorter_NODE_13512_length_3362_cov_1_55889_ID_27023,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_13548_length_3356_cov_2_86621_ID_27095,6,VIRSorter_NODE_13548_length_3356_cov_2_86621_ID_27095,6,1,2,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_13549_length_3355_cov_2_75434_ID_27097,4,VIRSorter_NODE_13549_length_3355_cov_2_75434_ID_27097,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_13550_length_3355_cov_2_20911_ID_27099,5,VIRSorter_NODE_13550_length_3355_cov_2_20911_ID_27099,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_13573_length_3351_cov_1_22301_ID_27145,5,VIRSorter_NODE_13573_length_3351_cov_1_22301_ID_27145,5,1,2,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_13586_length_3350_cov_1_69283_ID_27171,4,VIRSorter_NODE_13586_length_3350_cov_1_69283_ID_27171,4,1,3,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_135_length_47745_cov_22_3975_ID_269,86,VIRSorter_NODE_135_length_47745_cov_22_3975_ID_269,86,1,5,26.19881108799802,,41.02566120202992,,5.53677600512234,
VIRSorter_NODE_13639_length_3341_cov_2_93342_ID_27277,7,VIRSorter_NODE_13639_length_3341_cov_2_93342_ID_27277,7,1,1,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_13703_length_3328_cov_1_8288_ID_27405,5,VIRSorter_NODE_13703_length_3328_cov_1_8288_ID_27405,5,1,2,3.25885887592900,,,,,
VIRSorter_NODE_13706_length_3328_cov_2_50203_ID_27411,3,VIRSorter_NODE_13706_length_3328_cov_2_50203_ID_27411,3,1,2,2.93987201451834,,,,,
VIRSorter_NODE_13750_length_3321_cov_1_77677_ID_27499,4,VIRSorter_NODE_13750_length_3321_cov_1_77677_ID_27499,4,1,1,,4.85468230304970,2.36788152322481,,,
VIRSorter_NODE_13754_length_3320_cov_22_9903_ID_27507,6,VIRSorter_NODE_13754_length_3320_cov_22_9903_ID_27507,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_13765_length_3318_cov_2_33375_ID_27529,4,VIRSorter_NODE_13765_length_3318_cov_2_33375_ID_27529,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_13779_length_3315_cov_18_4918_ID_27557,5,VIRSorter_NODE_13779_length_3315_cov_18_4918_ID_27557,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_13788_length_3313_cov_4_31481_ID_27575,5,VIRSorter_NODE_13788_length_3313_cov_4_31481_ID_27575,5,1,1,3.25885887592900,,,,,
VIRSorter_NODE_13801_length_3311_cov_35_8405_ID_27601,6,VIRSorter_NODE_13801_length_3311_cov_35_8405_ID_27601,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_13825_length_3308_cov_5_73845_ID_27649,9,VIRSorter_NODE_13825_length_3308_cov_5_73845_ID_27649,9,1,1,6.92785068212117,,5.32773342725582,,,
VIRSorter_NODE_13828_length_3308_cov_28_6341_ID_27655,8,VIRSorter_NODE_13828_length_3308_cov_28_6341_ID_27655,8,1,1,5.99834991174870,,4.73576304644962,,,
VIRSorter_NODE_13832_length_3307_cov_1_82516_ID_27663,4,VIRSorter_NODE_13832_length_3307_cov_1_82516_ID_27663,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_13862_length_3303_cov_14_1747_ID_27723,4,VIRSorter_NODE_13862_length_3303_cov_14_1747_ID_27723,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_13916_length_3295_cov_35_3965_ID_27831,5,VIRSorter_NODE_13916_length_3295_cov_35_3965_ID_27831,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_13921_length_3294_cov_1_27944_ID_27841,5,VIRSorter_NODE_13921_length_3294_cov_1_27944_ID_27841,5,1,2,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_13941_length_3291_cov_1_65708_ID_27881,5,VIRSorter_NODE_13941_length_3291_cov_1_65708_ID_27881,5,1,1,2.01071095767098,,,,,
VIRSorter_NODE_13959_length_3288_cov_2_22809_ID_27917,3,VIRSorter_NODE_13959_length_3288_cov_2_22809_ID_27917,3,1,1,,2.33951664468230,,,,
VIRSorter_NODE_13960_length_3287_cov_10_7101_ID_27919,5,VIRSorter_NODE_13960_length_3287_cov_10_7101_ID_27919,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_14006_length_3279_cov_2_69575_ID_28011,3,VIRSorter_NODE_14006_length_3279_cov_2_69575_ID_28011,3,1,2,2.93987201451834,,,,,
VIRSorter_NODE_14043_length_3273_cov_62_398_ID_28085,4,VIRSorter_NODE_14043_length_3273_cov_62_398_ID_28085,4,1,1,2.37333664615169,,,,,
VIRSorter_NODE_14045_length_3272_cov_16_6385_ID_28089,3,VIRSorter_NODE_14045_length_3272_cov_16_6385_ID_28089,3,1,1,2.93987201451834,,,,,
VIRSorter_NODE_1405_length_16023_cov_7_11871_ID_2809,21,VIRSorter_NODE_1405_length_16023_cov_7_11871_ID_2809,21,1,4,12.75937315120684,,10.53928339423977,,,
VIRSorter_NODE_14071_length_3267_cov_4_77675_ID_28141,7,VIRSorter_NODE_14071_length_3267_cov_4_77675_ID_28141,7,1,1,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_14080_length_3266_cov_1_98789_ID_28159,5,VIRSorter_NODE_14080_length_3266_cov_1_98789_ID_28159,5,1,2,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_14093_length_3263_cov_1_34375_ID_28185,3,VIRSorter_NODE_14093_length_3263_cov_1_34375_ID_28185,3,1,1,2.93987201451834,,,,,
VIRSorter_NODE_1409_length_16012_cov_7_95285_ID_2817,19,VIRSorter_NODE_1409_length_16012_cov_7_95285_ID_2817,19,1,5,11.08777046651451,,9.50707454582360,,,
VIRSorter_NODE_14109_length_3261_cov_7_83312_ID_28217,6,VIRSorter_NODE_14109_length_3261_cov_7_83312_ID_28217,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_14121_length_3259_cov_22_6398_ID_28241,3,VIRSorter_NODE_14121_length_3259_cov_22_6398_ID_28241,3,1,1,2.93987201451834,,,,,
VIRSorter_NODE_14123_length_3258_cov_1_27435_ID_28245,6,VIRSorter_NODE_14123_length_3258_cov_1_27435_ID_28245,6,1,3,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_1413_length_15960_cov_9_50332_ID_2825,11,VIRSorter_NODE_1413_length_15960_cov_9_50332_ID_2825,11,1,2,8.32450822074734,,6.03455293414856,,,
VIRSorter_NODE_14161_length_3253_cov_1_8906_ID_28321,4,VIRSorter_NODE_14161_length_3253_cov_1_8906_ID_28321,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_14186_length_3249_cov_3_06054_ID_28371,4,VIRSorter_NODE_14186_length_3249_cov_3_06054_ID_28371,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_14194_length_3248_cov_11_6533_ID_28387,6,VIRSorter_NODE_14194_length_3248_cov_11_6533_ID_28387,6,1,1,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_14205_length_3246_cov_49_9628_ID_28409,6,VIRSorter_NODE_14205_length_3246_cov_49_9628_ID_28409,6,1,1,2.81958587565650,2.03948144718238,3.55182228483721,,,
VIRSorter_NODE_14231_length_3239_cov_8_50193_ID_28461,6,VIRSorter_NODE_14231_length_3239_cov_8_50193_ID_28461,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_14249_length_3235_cov_1_58366_ID_28497,3,VIRSorter_NODE_14249_length_3235_cov_1_58366_ID_28497,3,1,2,2.93987201451834,,,,,
VIRSorter_NODE_14268_length_3232_cov_6_76683_ID_28535,5,VIRSorter_NODE_14268_length_3232_cov_6_76683_ID_28535,5,1,2,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_14270_length_3232_cov_2_74074_ID_28539,4,VIRSorter_NODE_14270_length_3232_cov_2_74074_ID_28539,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_14279_length_3230_cov_3_78472_ID_28557,4,VIRSorter_NODE_14279_length_3230_cov_3_78472_ID_28557,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_14309_length_3225_cov_3_15494_ID_28617,8,VIRSorter_NODE_14309_length_3225_cov_3_15494_ID_28617,8,1,1,3.27022832213243,,4.73576304644962,,,
VIRSorter_NODE_14311_length_3224_cov_1_32451_ID_28621,4,VIRSorter_NODE_14311_length_3224_cov_1_32451_ID_28621,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_14321_length_3222_cov_1_78417_ID_28641,4,VIRSorter_NODE_14321_length_3222_cov_1_78417_ID_28641,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_14328_length_3221_cov_1_58371_ID_28655,4,VIRSorter_NODE_14328_length_3221_cov_1_58371_ID_28655,4,1,2,2.37333664615169,,,,,
VIRSorter_NODE_14340_length_3220_cov_1_8322_ID_28679,6,VIRSorter_NODE_14340_length_3220_cov_1_8322_ID_28679,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_14364_length_3216_cov_1_58725_ID_28727,4,VIRSorter_NODE_14364_length_3216_cov_1_58725_ID_28727,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_143_length_46591_cov_92_081_ID_285-circular,69,VIRSorter_NODE_143_length_46591_cov_92_081_ID_285-circular,69,1,4,11.02463684052061,,gene_8-gene_70:31.76636269205157,gene_22-gene_59:4.99047087661009,,
